id,key,n,c,p,location,sitename,sitenumber,lat,long,habitat,date,time,species,weight,tl,sl,sex,family,year
MOO18FE098,AE2,2.1980841763,20.9485745256,2.3187645576,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:12:00,Myripristis berndti,62.4,14.2,10.2,NA,Holocentridae,2018
MOO18FE099,AE2,1.3223959045,13.9479113345,2.2254213744,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:16:00,Sargocentron tiere,113.9,19,15,NA,Holocentridae,2018
MOO18FE100,AE2,2.0165758097,21.5868071864,1.1869298064,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:39:00,Neoniphon sammara,78.7,18.5,14.2,M,Holocentridae,2018
MOO18FE101,AE2,9.6111144489,40.1764481707,1.0934311394,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,09:01:00,Neoniphon sammara,125.5,19.5,15.9,F,Holocentridae,2018
MOO18FE102,AE2,2.7402984846,23.1889521746,1.5580364714,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:49:00,Myripristis berndti,71.6,16.3,11.5,NA,Holocentridae,2018
MOO18FE103,AE2,2.1637016874,22.6003146106,0.2494624407,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:21:00,Zebrasoma scopas,67.1,14.2,11,F,Acanthuridae,2018
MOO18FE106,AE2,1.8831838871,23.5226755395,0.2562560957,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:57:00,Zebrasoma scopas,82.3,14.9,11.2,M,Acanthuridae,2018
MOO18FE107,AE2,2.0164357428,20.6232385527,0.1162617219,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:45:00,Myripristis berndti,71.9,12,15.2,F,Holocentridae,2018
MOO18FE108,AE2,2.971587725,24.7211656048,1.2189368835,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:35:00,Neoniphon sammara,106.6,20.9,15.5,M,Holocentridae,2018
MOO18FE109,AE2,2.902647551,24.4665925625,1.9669592967,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:25:00,Myripristis berndti,50.6,13.5,10.5,NA,Holocentridae,2018
MOO18FE111,AE2,1.945437788,21.7938248848,0.2199194583,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:10:00,Zebrasoma scopas,62.9,12.9,9.8,M,Acanthuridae,2018
MOO18FE115,AE2,6.652565445,34.8402094241,0.8276972432,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,13:03:00,Epibulus insidiator,191.2,22.1,18.2,I,Labridae,2018
MOO18FE116,AE2,2.9163001719,28.3458464804,0.5341957697,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,13:59:00,Chaetodon ornatissimus,19.5,8.6,7,I,Chaetodontidae,2018
MOO18FE119,AE2,3.3960756501,26.6885579196,0.8277900547,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,13:41:00,Chaetodon reticulatus,30.2,10.4,8,I,Chaetodontidae,2018
MOO18FE121,AE2,4.2503524278,31.3658074678,0.2532423594,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,14:00:00,Epibulus insidiator,175.5,22.1,16.5,F,Labridae,2018
MOO18FE122,AE2,2.1567213115,22.2087119438,0.2295619601,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,14:24:00,Acanthurus nigricans,11.1,8.2,5.9,I,Acanthuridae,2018
MOO18FE125,AE2,9.0323076923,44.0952197802,0.5896145269,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,14:15:00,Dascyllus flavicaudus,26.3,10,7.2,F,Pomacentridae,2018
MOO18FE128,AE2,3.706374502,25.6035059761,0.5622748091,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,13:55:00,Epibulus insidiator,114.5,19.7,15.5,F,Labridae,2018
MOO18FE129,AE2,4.267223382,32.3924843424,0.6315416231,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,13:45:00,Epibulus insidiator,281.4,27.5,21,M,Labridae,2018
MOO18FE130,AE2,2.2727218935,22.3172189349,0.1997386777,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,14:38:00,Acanthurus nigricans,13,8.5,6,F,Acanthuridae,2018
MOO18FE131,AE2,3.1225740586,28.8153941191,0.6100561385,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,14:30:00,Chaetodon reticulatus,31.8,10.5,7.8,NA,Chaetodontidae,2018
MOO18FE132,AE2,2.5391171126,24.8502901559,0.4209193061,Moorea,Temae,NA,-17.51122,-149.76152,Slope,2018-04-01,14:24:00,Chaetodon ornatissimus,59,13,10.8,F,Chaetodontidae,2018
MOO18FE133,AE2,3.4570124481,26.6895435685,0.7388083875,Moorea,Sharkspot,NA,-17.51874,-149.8499,Slope,2018-04-07,14:00:00,Chaetodon reticulatus,54.4,11.5,8.8,F,Chaetodontidae,2018
MOO18FE134,AE2,3.0451104101,23.9047318612,0.4727402922,Moorea,Sharkspot,NA,-17.51874,-149.8499,Slope,2018-04-07,14:00:00,Chaetodon ornatissimus,52.6,11.4,9.6,NA,Chaetodontidae,2018
MOO18FE136,AE2,2.2554819318,24.5335031554,0.3007309772,Moorea,NA,NA,NA,NA,NA,2018-05-10,NA,Zebrasoma scopas,81.7,14.9,11.5,F,Acanthuridae,2018
MOO18FE137,AE2,2.7028803245,23.5797160243,0.2505520221,Moorea,NA,NA,NA,NA,NA,2018-05-10,NA,Zebrasoma scopas,89.7,15.5,12.1,M,Acanthuridae,2018
MOO18FE138,AE2,2.6876363636,24.1172467532,0.2920388306,Moorea,NA,NA,NA,NA,NA,2018-05-10,NA,Zebrasoma scopas,122.1,17.1,13.2,M,Acanthuridae,2018
MOO18FE139,AE2,2.7973224044,24.2873770492,0.2744193038,Moorea,NA,NA,NA,NA,NA,2018-05-10,NA,Zebrasoma scopas,122.1,16.8,13,M,Acanthuridae,2018
MOO18FE140,AE2,2.8319148936,25.1095440729,0.3500945633,Moorea,NA,NA,NA,NA,NA,2018-05-10,NA,Zebrasoma scopas,65.4,13.6,10.7,F,Acanthuridae,2018
MOO18FE141,AE2,2.3517171717,22.2746969697,0.2542363166,Moorea,NA,NA,NA,NA,NA,2018-05-10,NA,Zebrasoma scopas,88.6,15.4,11.5,M,Acanthuridae,2018
MOO18FE142,AE2,2.3632258065,21.1789400922,0.3398145833,Moorea,NA,NA,NA,NA,NA,2018-05-10,NA,Zebrasoma scopas,110.8,16.6,13.2,NA,Acanthuridae,2018
MOO18FE143,AE2,3.115708502,25.8096761134,0.3064672118,Moorea,NA,NA,NA,NA,NA,2018-05-10,NA,Zebrasoma scopas,128.3,17.7,13.9,M,Acanthuridae,2018
MOO18FE144,AE2,3.0197142857,23.7015918367,0.3068193074,Moorea,NA,NA,NA,NA,NA,2018-05-10,NA,Zebrasoma scopas,110.1,16.6,12.9,NA,Acanthuridae,2018
MOO18FE145,AE2,2.4759728507,22.3663348416,0.263309386,Moorea,NA,NA,NA,NA,NA,2018-10-15,NA,Acanthurus nigricans,23.1,10.1,7.2,NA,Acanthuridae,2018
MOO18FE146,AE2,3.9111627907,25.840730897,0.2292257966,Moorea,NA,NA,NA,NA,NA,2018-10-15,11:00:00,Halichoeres hortulanus,135.9,20.7,16.5,F,Labridae,2018
MOO18FE147,AE2,2.498739255,19.7845845272,0.4145335767,Moorea,NA,NA,NA,NA,NA,2018-10-15,11:00:00,Halichoeres hortulanus,49.9,15.2,12.4,F,Labridae,2018
MOO18FE148,AE2,22.525382263,42.7341284404,0.1224814867,Moorea,NA,NA,NA,NA,NA,2018-10-15,11:00:00,Paracirrhites hemistictus,104.6,18.1,16,F,Cirrhitidae,2018
MOO18FE149,AE2,7.542739726,41.3216986301,0.6525445777,Moorea,NA,NA,NA,NA,NA,2018-10-15,11:00:00,Zanclus cornutus,93.6,16.5,12.9,F,Zanclidae,2018
MOO18FE152,AE2,1.5448080808,15.3347878788,0.989924375,Moorea,NA,NA,NA,NA,NA,2018-10-15,11:00:00,Neoniphon sammara,69.9,17.9,12.5,NA,Holocentridae,2018
MOO18FE153,AE2,2.3516064257,19.4124899598,0.8967162183,Moorea,NA,NA,NA,NA,NA,2018-10-15,11:00:00,Neoniphon sammara,48.1,16.2,11.1,NA,Holocentridae,2018
GAM18A001,AE1,1.6108476963,40.6069534507,0.1792353833,Mangareva,A1,NA,23.0744,135.014887,outer,2018-06-13,9.00-9.30,Naso lituratus,600,29,23,NA,Acanthuridae,2018
GAM18A003,AE1,0.0922386442,13.1231213279,0.1344551251,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Ctenochaetus striatus,84,18.5,12.2,NA,Acanthuridae,2018
GAM18A005,AE1,1.3632604648,33.9963408842,0.1423184456,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Naso lituratus,379,30,19,NA,Acanthuridae,2018
GAM18A008,AE1,2.7033956673,33.2311831529,0.1802108936,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Zebrasoma scopas,75.8,14.9,11.5,NA,Acanthuridae,2018
GAM18A009,AE1,3.4735655872,31.7384485847,2.1252250186,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Naso lituratus,396,30,20.5,NA,Acanthuridae,2018
GAM18A010,AE1,8.7044086574,46.0234561685,0.4678432335,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Chaetodon auriga,118.1,19.1,15.6,F,Chaetodontidae,2018
GAM18A011,AE1,7.2850389986,37.8543690419,0.9641529606,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Epibulus insidiator,238.6,28.4,17.5,M,Labridae,2018
GAM18A012,AE1,1.3766675383,34.4416332549,0.2582991098,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Naso lituratus,356,31,21.5,NA,Acanthuridae,2018
GAM18A015,AE1,1.7326713649,37.1378776656,0.1674156304,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Naso lituratus,345,30,21,NA,Acanthuridae,2018
GAM18A016,AE1,0.0774045252,13.9207977286,0.1479956821,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Ctenochaetus striatus,87.6,17.4,11.5,M,Acanthuridae,2018
GAM18A018,AE1,0.1298475448,13.9193178269,0.1300246057,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Ctenochaetus striatus,99.2,18.2,12.8,F,Acanthuridae,2018
GAM18A022,AE1,1.1738430584,16.8197384306,0.1767893396,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Chlorurus spilurus,114.5,18.9,14.5,F,Scaridae,2018
GAM18A023,AE1,5.9068290683,36.8809758353,0.881718728,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Chaetodon reticulatus,55,22.5,20.5,NA,Chaetodontidae,2018
GAM18A024,AE1,0.3911562142,15.5479576506,0.1492627755,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Chlorurus spilurus,203.7,21,17.2,M,Scaridae,2018
GAM18A025,AE1,0.8021302761,18.3908475736,0.1356897223,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Halichoeres trimaculatus,59.1,16,12.9,NA,Labridae,2018
GAM18A026,AE1,5.5056331615,33.2098942625,NA,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Chaetodon reticulatus,62,12.5,11,NA,Chaetodontidae,2018
GAM18A028,AE1,1.3532518364,17.6868184968,0.1820502149,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Halichoeres trimaculatus,56.5,15.8,12.4,NA,Labridae,2018
GAM18A029,AE1,0.0767449898,13.2225027924,0.1473690106,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Ctenochaetus striatus,93.2,19.5,13.8,NA,Acanthuridae,2018
GAM18A033,AE1,0.3137961636,18.6294425151,0.1529515425,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Ctenochaetus striatus,83,17.5,11.6,M,Acanthuridae,2018
GAM18A039,AE1,5.0567938988,38.0411268807,0.4384444744,Mangareva,A2,NA,23.07165,135.0064,lagoon,2018-06-13,10.00-15.00,Stegastes nigricans,41.3,12.5,10.5,F,Pomacentridae,2018
GAM18A041,AE1,3.2789759611,27.5625825817,0.4600449664,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chaetodon ornatissimus,126,16,13.5,M,Chaetodontidae,2018
GAM18A046,AE1,0.3711590999,18.9971053952,0.129858491,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Ctenochaetus striatus,134,20.5,16,M,Acanthuridae,2018
GAM18A047,AE1,3.0462183939,26.9417746353,0.2465746237,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chaetodon ornatissimus,155.7,17.4,13.8,M,Chaetodontidae,2018
GAM18A050,AE1,4.3461899832,31.546734515,0.7322803152,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chaetodon ornatissimus,147.2,16.5,13,F,Chaetodontidae,2018
GAM18A056,AE1,3.3261059235,26.0233726,0.3065947158,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chlorurus spilurus,208.8,21.5,16.9,IP,Scaridae,2018
GAM18A057,AE1,4.2321825558,30.0269752668,1.1127748017,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Epibulus insidiator,224.2,26.1,18,M,Labridae,2018
GAM18A060,AE1,5.113357793,35.7181887662,0.4003456631,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chlorurus spilurus,176.1,20.4,15.5,IP,Scaridae,2018
GAM18A062,AE1,4.6781995697,31.3022530929,0.9165471638,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chaetodon ornatissimus,176,17.5,14.5,NA,Chaetodontidae,2018
GAM18A063,AE1,8.8213711824,48.8082713085,0.5741138604,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chaetodon auriga,132.8,17.6,14.7,F,Chaetodontidae,2018
GAM18A064,AE1,6.0655387615,44.1740606602,0.3937236507,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chaetodon auriga,158.8,17.5,14.2,M,Chaetodontidae,2018
GAM18A067,AE1,6.2237763417,39.0588946959,0.4390753596,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chaetodon reticulatus,109.4,14.5,11.4,F,Chaetodontidae,2018
GAM18A068,AE1,6.32781193,42.4416549941,3.3159222967,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chaetodon reticulatus,81.2,14,11,NA,Chaetodontidae,2018
GAM18A070,AE1,4.9135202985,31.2634302681,0.2964195922,Mangareva,B1,NA,23.15397,135.0599,lagoon,2018-06-14,10.00-14.00,Chaetodon ornatissimus,125.4,15.9,13.2,M,Chaetodontidae,2018
GAM18A071,AE1,3.2480201711,28.8273453688,0.3967369239,Mangareva,C2,NA,23.077614,135.013461,lagoon,2018-06-14,13.00-14.00,Chlorurus spilurus,262.9,23.4,17.3,M,Scaridae,2018
GAM18A072,AE1,10.1180187974,47.8585971978,0.8396064972,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-14,9.30-13.00,Aulostomus chinensis,384,60.5,54,F,Aulostomidae,2018
GAM18A073,AE1,7.5624449762,52.6536600965,0.6638301762,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-14,9.30-13.00,Cephalopholis argus,1950,43,38,F,Serranidae,2018
GAM18A074,AE1,11.9835479191,41.7589391682,1.4582756947,Mangareva,C2,NA,23.077614,135.013461,lagoon,2018-06-14,13.00-14.00,Aulostomus chinensis,254.5,62.1,57,F,Aulostomidae,2018
GAM18A075,AE1,2.60045891,33.0560641852,0.2203276124,Mangareva,C2,NA,23.077614,135.013461,lagoon,2018-06-15,13.00-14.00,Zebrasoma scopas,57.5,14.5,11.1,M,Acanthuridae,2018
GAM18A076,AE1,5.340763106,37.9284596792,1.0108610296,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Chaetodon ornatissimus,94.4,14,12,M,Chaetodontidae,2018
GAM18A078,AE1,13.3570532499,49.3654284899,0.7170744772,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Aulostomus chinensis,113.6,40.6,36.5,F,Aulostomidae,2018
GAM18A080,AE1,1.9804552168,23.5480367863,0.6799665265,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Epibulus insidiator,202.1,23,16.8,M,Labridae,2018
GAM18A084,AE1,4.7635008484,34.3701565329,0.3274387525,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Sufflamen bursa,120.6,17.5,13.8,M,Balistidae,2018
GAM18A085,AE1,4.1742510999,26.4175851919,0.3591969196,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Chaetodon ornatissimus,80.4,14,12,F,Chaetodontidae,2018
GAM18A091,AE1,6.473192685,37.6190517151,0.4574335365,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Stegastes nigricans,35.3,11,9,M,Pomacentridae,2018
GAM18A094,AE1,5.9712650274,43.2799793702,0.4447233029,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Stegastes nigricans,53.5,12.5,10,F,Pomacentridae,2018
GAM18A099,AE1,9.8156455435,48.5195251048,1.4102354764,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Sargocentron tiere,112.3,20.5,17.5,F,Holocentridae,2018
GAM18A100,AE1,3.463640196,28.2707827866,0.2350781426,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Chaetodon ornatissimus,87.8,13.9,11.1,F,Chaetodontidae,2018
GAM18A103,AE1,1.2028888755,33.2769421099,0.1679215711,Mangareva,C2,NA,23.077614,135.013461,lagoon,2018-06-15,13.00-14.00,Naso lituratus,95,45,27,M,Acanthuridae,2018
GAM18A105,AE1,6.4658936288,35.5430349827,0.7499407625,Mangareva,C2,NA,23.077614,135.013461,lagoon,2018-06-15,13.00-14.00,Epinephelus merra,158.9,21.2,16.2,M,Serranidae,2018
GAM18A106,AE1,3.7660374383,35.0578284913,1.188226664,Mangareva,C2,NA,23.077614,135.013461,lagoon,2018-06-15,13.00-14.00,Stegastes nigricans,43,12.5,10.5,NA,Pomacentridae,2018
GAM18A107,AE1,1.4589464955,24.4515948396,0.1837862554,Mangareva,C2,NA,23.077614,135.013461,lagoon,2018-06-15,13.00-14.00,Halichoeres trimaculatus,90.2,18.1,14.4,M,Labridae,2018
GAM18A108,AE1,9.4164873014,45.5025518258,0.6689182597,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Chaetodon reticulatus,52.9,13.6,10.5,F,Chaetodontidae,2018
GAM18A109,AE1,6.9175399948,40.7962193575,0.7376872824,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Stegastes nigricans,21.8,11.2,8.5,NA,Pomacentridae,2018
GAM18A110,AE1,0.3068633732,14.6052346193,0.1650496054,Mangareva,C2,NA,23.077614,135.013461,lagoon,2018-06-15,13.00-14.00,Halichoeres trimaculatus,34.3,13.7,10.5,F,Labridae,2018
GAM18A112,AE1,2.2913321734,21.7121144635,0.42301975,Mangareva,C1,NA,23.06875,135.0078,outer,2018-06-15,9.30-13.00,Sufflamen bursa,103.3,17.2,13.6,M,Balistidae,2018
GAM18A114,AE1,14.1799653103,49.7768456695,0.5687967446,Mangareva,D1,NA,23.06495,135.00885,outer,2018-06-15,9.00-10.30,Cephalopholis argus,125,40.5,32.2,M,Serranidae,2018
GAM18A115,AE1,1.5102680096,20.6225791337,0.2539064801,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-15,11.00-14.00,Chlorurus spilurus,450,30.2,23.5,M,Scaridae,2018
GAM18A119,AE1,7.22425,45.2098,0.4107173685,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Chaetodon auriga,172.3,19,16,F,Chaetodontidae,2018
GAM18A120,AE1,1.7304083346,19.6653494043,0.2608149974,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Chlorurus spilurus,450,29.5,22.4,TP,Scaridae,2018
GAM18A121,AE1,11.2613753679,53.4698896192,0.835483939,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Epibulus insidiator,329,30,20.7,M,Labridae,2018
GAM18A122,AE1,1.2716606033,34.0125830631,0.1406921033,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Naso lituratus,246,26,19,NA,Acanthuridae,2018
GAM18A140,AE1,9.9327978938,37.9336758436,1.5739227144,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Aulostomus chinensis,43.1,32,29,NA,Aulostomidae,2018
GAM18A141,AE1,5.3740207897,40.0974005465,0.3224228387,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Chaetodon auriga,163.4,18.5,15.1,NA,Chaetodontidae,2018
GAM18A147,AE1,6.3360721949,42.9770073483,1.2288612063,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Epinephelus merra,129.1,20.5,17.5,NA,Serranidae,2018
GAM18A149,AE1,7.8715557633,44.517914243,0.5317558667,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Chaetodon auriga,56.4,12.5,10.1,NA,Chaetodontidae,2018
GAM18A153,AE1,3.2615420726,43.023198078,0.1933095,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Zebrasoma scopas,54.3,12,9.1,M,Acanthuridae,2018
GAM18A154,AE1,9.8691185197,38.35975821,0.7643727181,Mangareva,D2,NA,23.08718,134.97366,lagoon,2018-06-16,11.00-14.00,Epinephelus merra,99.9,20,15.9,F,Serranidae,2018
GAM18A156,AE1,9.7748123485,51.8581825424,0.6218074565,Mangareva,E2,NA,23.04886,134.99254,outer,2018-06-16,10.00-12.00,Myripristis berndti,283.6,25.5,19.2,M,Holocentridae,2018
GAM18A159,AE1,9.4100682762,52.0629403327,0.3361408191,Mangareva,E2,NA,23.04886,134.99254,outer,2018-06-16,10.00-12.00,Myripristis berndti,287.7,27.9,19.1,F,Holocentridae,2018
GAM18A160,AE1,11.3078524024,43.6238056241,0.1190851737,Mangareva,E2,NA,23.04886,134.99254,outer,2018-06-17,10.00-12.00,Myripristis berndti,290.3,27.4,20.1,F,Holocentridae,2018
GAM18A163,AE1,7.050872818,39.1646633416,0.8187362032,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Chaetodon auriga,137.8,18.5,14.6,M,Chaetodontidae,2018
GAM18A164,AE1,11.7052754629,46.6420700235,1.1380367978,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Cephalopholis argus,1750,44.5,37,F,Serranidae,2018
GAM18A167,AE1,6.411922912,52.4794714156,0.4844558363,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Abudefduf sexfasciatus,73.4,15.1,10.6,F,Pomacentridae,2018
GAM18A168,AE1,10.4640657562,42.5971102268,0.5541536076,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Myripristis berndti,269.3,25.7,18.9,M,Holocentridae,2018
GAM18A172,AE1,6.105286989,48.7338975374,0.5271074486,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Abudefduf sexfasciatus,75.7,16.2,11.6,M,Pomacentridae,2018
GAM18A176,AE1,11.584105657,43.2012568482,1.8651521034,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Aulostomus chinensis,42.8,32,29.5,F,Aulostomidae,2018
GAM18A180,AE1,0.966296831,16.2911426317,0.1893263969,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Halichoeres trimaculatus,63,16,13,M,Labridae,2018
GAM18A181,AE1,9.1337772159,42.7246335644,3.384345477,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Dascyllus flavicaudus,22.8,9.5,7.5,F,Pomacentridae,2018
GAM18A184,AE1,7.3721447885,41.0627068746,0.5955647338,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Dascyllus flavicaudus,30.6,10.4,7.5,NA,Pomacentridae,2018
GAM18A185,AE1,11.1641298719,43.8049022661,0.5855705007,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Dascyllus flavicaudus,25.3,10,7.5,NA,Pomacentridae,2018
GAM18A189,AE1,6.8947788625,40.9935115691,0.4028768256,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Chaetodon auriga,166.2,17.7,14.5,F,Chaetodontidae,2018
GAM18A193,AE1,1.1910956625,21.9778458063,0.2369443567,Mangareva,E1,NA,23.080922,135.016362,lagoon,2018-06-17,10.00-14.00,Halichoeres trimaculatus,66.6,17.4,13,M,Labridae,2018
GAM18A198,AE1,9.6327113694,53.2893802923,2.259383378,Mangareva,F2,NA,23.062236,134.996667,lagoon,2018-06-18,11.00-13.00,Dascyllus flavicaudus,22,8,7,M,Pomacentridae,2018
GAM18A207,AE1,2.5532994844,32.086856666,0.716662082,Mangareva,F2,NA,23.062236,134.996667,lagoon,2018-06-18,11.00-13.00,Halichoeres trimaculatus,44.5,14.5,13,M,Labridae,2018
GAM18A215,AE1,10.9504578171,47.5013761469,1.1495668598,Mangareva,F2,NA,23.062236,134.996667,lagoon,2018-06-18,11.00-13.00,Aulostomus chinensis,31.8,28.6,25.2,NA,Aulostomidae,2018
GAM18A217,AE1,0.8107394749,23.0633984764,NA,Mangareva,F2,NA,23.062236,134.996667,lagoon,2018-06-18,11.00-13.00,Halichoeres trimaculatus,37,13.5,11,M,Labridae,2018
GAM18B025,AE1,9.4781050687,42.6323650503,1.8078037941,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,Plectropomus laevis,3100,60.25,50.523,F,Serranidae,NA
GAM18B033,AE1,2.7872635226,53.2802490229,0.2486120846,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,Chlorurus spilurus,379.7,26.441,22.347,M,Scaridae,NA
GAM18B040,AE1,6.1820436637,44.0435378001,0.6809574885,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,Naso lituratus,800,43.248,28.181,NA,Acanthuridae,NA
GAM18B044,AE1,6.9674202341,38.6100794234,0.679397155,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,Parupeneus multifasciatus,125,21.593,17.166,M,Mullidae,NA
GAM18B046,AE1,6.6763505449,43.0100930892,0.4257886216,Mangareva,B1,NA,NA,NA,lagoon,NA,NA,Centropyge flavissima,97,14.85,11.951,M,Pomacanthidae,NA
